concept_id,concept_code,concept_name,vocabulary_id
3036094,35654-3,Creatinine/Body weight [Mass/kg/time] in 24 hour Urine,LOINC
3007081,20511-2,Creatinine [Interpretation] in Urine,LOINC
3004239,2162-6,Creatinine [Mass/time] in 24 hour Urine,LOINC
3017250,2161-8,Creatinine [Mass/volume] in Urine,LOINC
